,source,text,message,sex,decent,moral,person
141,vk.com/official_battle?w=wall-4913372_1322582,"💥 10 АВГУСТА СТАРТУЕТ ФИНАЛ 17 НЕЗАВИСИМОГО и SPIN OFF 💥

Возможно, стартанем и раньше. Планируется стрим с инсайдами ☝🏻 - 08.08
Итоги 2 раунда видео-баттла 09.08

Оперативные оценки по стримам, кто не в курсе, выкладываются у нас в телеге! В парах упорная борьба, можно сказать г","[id204051118|Паша], хорошо Пашка))",male,decent,moral,person
142,vk.com/official_battle?w=wall-4913372_1322582,"💥 10 АВГУСТА СТАРТУЕТ ФИНАЛ 17 НЕЗАВИСИМОГО и SPIN OFF 💥

Возможно, стартанем и раньше. Планируется стрим с инсайдами ☝🏻 - 08.08
Итоги 2 раунда видео-баттла 09.08

Оперативные оценки по стримам, кто не в курсе, выкладываются у нас в телеге! В парах упорная борьба, можно сказать г","[id340357435|Хасан], через неделю может",male,decent,moral,imperson
143,vk.com/official_battle?w=wall-4913372_1322582,"💥 10 АВГУСТА СТАРТУЕТ ФИНАЛ 17 НЕЗАВИСИМОГО и SPIN OFF 💥

Возможно, стартанем и раньше. Планируется стрим с инсайдами ☝🏻 - 08.08
Итоги 2 раунда видео-баттла 09.08

Оперативные оценки по стримам, кто не в курсе, выкладываются у нас в телеге! В парах упорная борьба, можно сказать г","[id340357435|Хасан], они разве прошли?",male,decent,moral,imperson
144,vk.com/official_battle?w=wall-4913372_1322582,"💥 10 АВГУСТА СТАРТУЕТ ФИНАЛ 17 НЕЗАВИСИМОГО и SPIN OFF 💥

Возможно, стартанем и раньше. Планируется стрим с инсайдами ☝🏻 - 08.08
Итоги 2 раунда видео-баттла 09.08

Оперативные оценки по стримам, кто не в курсе, выкладываются у нас в телеге! В парах упорная борьба, можно сказать г","[id576175560|Владимир], это вне турнирки баттл",male,decent,moral,imperson
145,vk.com/official_battle?w=wall-4913372_1322582,"💥 10 АВГУСТА СТАРТУЕТ ФИНАЛ 17 НЕЗАВИСИМОГО и SPIN OFF 💥

Возможно, стартанем и раньше. Планируется стрим с инсайдами ☝🏻 - 08.08
Итоги 2 раунда видео-баттла 09.08

Оперативные оценки по стримам, кто не в курсе, выкладываются у нас в телеге! В парах упорная борьба, можно сказать г","Либо сегодня, либо в след. воскрес",male,decent,moral,imperson
146,vk.com/official_battle?w=wall-4913372_1322582,"💥 10 АВГУСТА СТАРТУЕТ ФИНАЛ 17 НЕЗАВИСИМОГО и SPIN OFF 💥

Возможно, стартанем и раньше. Планируется стрим с инсайдами ☝🏻 - 08.08
Итоги 2 раунда видео-баттла 09.08

Оперативные оценки по стримам, кто не в курсе, выкладываются у нас в телеге! В парах упорная борьба, можно сказать г","[id576175560|Владимир], полностью согласен",male,decent,moral,imperson
147,vk.com/official_battle?w=wall-4913372_1322582,"💥 10 АВГУСТА СТАРТУЕТ ФИНАЛ 17 НЕЗАВИСИМОГО и SPIN OFF 💥

Возможно, стартанем и раньше. Планируется стрим с инсайдами ☝🏻 - 08.08
Итоги 2 раунда видео-баттла 09.08

Оперативные оценки по стримам, кто не в курсе, выкладываются у нас в телеге! В парах упорная борьба, можно сказать г","[id482459716|Мурат], сжечь на костре",male,decent,moral,imperson
148,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id250807539|Сэндвич], Слушаю твой текст с рукой у лба, смысл размыт в угоду бита",male,decent,moral,imperson
149,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id84161765|Arthur], тут любой увидал, тут любой увидал - ты тупой уебан, ты тупой уебан.",male,obscene,moral,person
150,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id407620037|Сергей], какую инфу о леанже братан",male,decent,moral,imperson
151,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id167957439|Аскар], я сам не знаю наверное о Возвращении в батлл, Санчез весь стрим интригу держал мне пришлось смотреть до конца весь стрим,потом когда стрим подошёл к концу Санчез сказал что Сегодня сообщит инфу по LeanJe,Стрим если что был вчера а сегодня он должен вложить Инфу,Просто зря стрим смотрел🤪",male,decent,moral,imperson
152,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id407620037|Сергей], реально?",male,decent,moral,imperson
153,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id139266479|Илья], Да)",male,decent,moral,imperson
154,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id407620037|Сергей], а что там насчет баттла? Что может быть. Уже конец идёт:)",male,decent,moral,imperson
155,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id139266479|Илья], когда закончится этот батлл Сразу начнется новый",male,decent,moral,imperson
156,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id407620037|Сергей], я думал про 18 и 10 официальный. Но думал, что время передохнуть там надо и тд. А санчук денег хочет, а что там будет ленджи делать. Ничего не понятно. Он говорил, что хотел альбом, а потом, что не прочь ещё побатлить",male,decent,moral,imperson
157,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id139266479|Илья], Посмотрим,Санчез Инфу выложит узнаем",male,decent,moral,imperson
158,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id407620037|Сергей], надеюсь это был не байт",male,decent,moral,imperson
159,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id139266479|Илья], да не",male,decent,moral,imperson
160,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id275411780|Тима], Вау. Кому то не похуй, я удивлён",male,obscene,moral,imperson
161,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id506375507|Азим], много кому, это же не классик",male,decent,moral,imperson
162,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id195291267|Анатолий], Если, ты нойзофан, то твоё мнение не учитывается. 
Твоё дело жрать говно и молчать сидя у параши",male,decent,immoral,person
163,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!",если ты азим то ты чурка ебаная глотни спермачины),male,obscene,immoral,person
164,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id195291267|Анатолий], Вот в принципе и всё, что ты можешь высрать из своего мелкого мозга- позорный стрелочник.  
Ты не человек, аморфное пресмыкающиеся, ты не имеешь права на собственное мнение, так и на право голоса. 
Ты униженый сын шлюхи, сосать и лежать животное",male,decent,immoral,person
165,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!",,male,decent,moral,imperson
166,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!",чурка го в лс,male,decent,immoral,imperson
167,vk.com/official_battle?w=wall-4913372_1338791,"⚡ [club189731191|Мс с Марса] — «Фантики» ⚡

Мс с Марса выпустил новый сольный мини-альбом, который включил в себя три композиции и получил название «Фантики». Оценивайте релиз в комментариях. Приятного прислушивания!","[id195291267|Анатолий], В лс я тебя забаню, уёбок, нехуй мне с животными общаться",male,obscene,immoral,imperson
168,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув","[id480346993|Тимофей], реклама",male,decent,moral,imperson
169,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув","[id13492053|Никита], сука ахахха",male,decent,immoral,imperson
170,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув","[id13492053|Никита], на это можно смотреть вечно",male,decent,moral,imperson
171,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув",Когда следующий стрим? я хотела трек Джилли заказать.,female,decent,moral,imperson
172,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув","[id462558972|Андрей], чем тебе кокон не понравился?",male,decent,moral,person
173,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув",Имхо хуйня какая-то. Я высказал свое субъективное мнение - чужое меня не ебет,male,obscene,moral,imperson
174,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув","[id462558972|Андрей], жалко тебя просто 😂",male,decent,moral,person
175,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув","[id50680367|Александр], жалко у пчелки, а мне нормас",male,decent,moral,imperson
176,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув","[id462558972|Андрей], у пчелки не «жалко», кстати, а жало 😅",male,decent,moral,imperson
177,vk.com/official_battle?w=wall-4913372_1338730,"[club75550281|Keep] порадовал новым релизом под названием «Кокон»🎤

В свежей пластинке исполнитель рассказывает о собственных принципах, проблемах нашего общества и о внутренних проблемах человека. Автор утверждает, что каждый человек найдёт себя в этих треках. На релизе вы не ув","[id93691017|Гена], хотелось бы верить",male,decent,moral,imperson
178,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id581114564|Артём], до этого всегда сдавали на баттл за 3 место...",male,decent,moral,imperson
179,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место",карие глаза 2.0 замутили бы😎,male,decent,moral,imperson
180,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id84245821|Егор], пхх , смешно",male,decent,moral,imperson
181,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id581114564|Артём], за 3е место 80к дадут, неплохо за один трек",male,decent,moral,imperson
182,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id177968750|Даниил], у Петра, насколько понимаю, нет никаких проблем с деньгами, он даже спонсировал один из прошлых баттлов",male,decent,moral,imperson
183,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","Если бы даже он и выиграл , заняв даже любое место , деньги отдал бы баттлу или на благотворительность. Это абсолютно точно.",female,decent,moral,imperson
184,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место",Карандаш расстроил 13 балов за трек чем ему не понравилось хз,male,decent,moral,imperson
185,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id15616297|Александр], был бы сильнее, прошёл бы в финал.",male,decent,moral,imperson
186,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id15616297|Александр], да, ""здал""...",male,decent,moral,imperson
187,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id15996233|Зураб], та рассказывай мне за сильнее , тут уже было всё с 5  раунда понятно , как судится батл",male,decent,moral,imperson
188,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id15996233|Зураб], ну по баллам сильнее",male,decent,moral,imperson
189,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id472161725|Миша], прошу прощения )",male,decent,moral,imperson
190,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id15996233|Зураб], 

@23:22 

@ Бес сильнее трек сделал, чём нервный",female,decent,moral,imperson
191,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id429544193|Жанибек], ну и как, помогло?",male,decent,moral,imperson
192,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id15996233|Зураб], 
Не важно помогло или не помогло. Важно, что треки были на одном уровне, что и показывает счёт в паре",female,decent,moral,imperson
193,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id15996233|Зураб], заткни ты себе этот балл в одно место, нашёл чем гордиться.. Вылез опять , как червь из навоза.",female,decent,moral,person
194,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id322771628|Валентинъ], ну, раз не важно, то неважно, за первое место он бьётся или за третье. Тоже где-то неподалёку))",male,decent,moral,imperson
195,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id13492053|Никита], 🤣",male,decent,moral,imperson
196,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id13492053|Никита], а можно этот же видос, но с этим треком?",male,decent,moral,imperson
197,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id15996233|Зураб], можно конечно",male,decent,moral,imperson
198,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место",,male,decent,moral,imperson
199,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id522628311|Артем], или красные))",male,decent,moral,imperson
200,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id447942362|Мага], накуреные",male,decent,moral,imperson
201,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id447942362|Мага], тоже вариант",male,decent,moral,imperson
202,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место",вот и я про то же),male,decent,moral,imperson
203,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id522628311|Артем], хотя есть вариант еще, что они оба будут голыми на подоконнике танцевать",male,decent,moral,imperson
204,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id447942362|Мага], точняк 😹🤘",male,decent,moral,imperson
205,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id522628311|Артем], ""не смотрите свыше""",male,decent,moral,imperson
206,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id522628311|Артемъ], они оба из Сибири))
""Холодные глаза""",male,decent,moral,imperson
207,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id474838543|Олег], оригинальное название 🤔😆",male,decent,moral,imperson
208,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[id474838543|Олег], это отсылка к холодам из Игры престолов?",male,decent,moral,imperson
209,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[club4913372|17 НЕЗАВИСИМЫЙ BATTLE HIP-HOP.RU], какое единодушие)",male,decent,moral,imperson
210,vk.com/official_battle?w=wall-4913372_1338336,"[id380544813|Nervniy] вышел из ступора и вероятно не сдаст трек за 3 место 

В любом случае, хочется выразить благодарность Петру за его труды! Он однозначно оставил яркий след за собой!

А мы напоминаем регламент: Если по какой-то причине финалист или участник битвы за 3-е место","[club4913372|17 НЕЗАВИСИМЫЙ BATTLE HIP-HOP.RU], вы сами виноваты",male,decent,moral,imperson
